PBO Network Velocity Field
Station,Ref_Epoch,Ref_JDay,Latitude (deg N),Longitude (deg E),Elevation (m),North Velocity (mm/yr),East Velocity (mm/yr),Vertical Velocity (mm/yr),North Std. Deviation (mm/yr),East Std. Deviation (mm/yr),Vertical Std. Deviation (mm/yr),North/East Correlation,North/Vertical Correlation,East/Vertical Correlation,First_Epoch,Last_Epoch,
P241,20091016120000,55120.5000,37.213011,238.425740,834.2344,11.8,-12.0,-0.8,0.2,0.4,1.1,-0.005,0.002,0.008,20070518000000,20091101000000
P242,20091016120000,55120.5000,36.953932,238.536817,14.7525,20.7,-20.3,-7.7,0.3,0.2,0.9,-0.005,0.010,0.016,20041216000000,20091101000000
P243,20091016120000,55120.5000,36.918189,238.664848,220.7616,10.3,-13.7,0.6,0.4,0.4,0.9,-0.003,-0.014,0.009,20070518000000,20080119000000
P243,20091016120000,55120.5000,36.918189,238.664848,220.7614,10.3,-13.7,0.6,0.4,0.4,0.9,-0.003,-0.014,0.009,20080118000000,20091101000000
P244,20091016120000,55120.5000,37.010824,238.645483,58.7197,9.3,-14.1,0.4,0.2,0.2,0.7,-0.007,0.021,0.018,20051117000000,20091101000000
P245,20091016120000,55120.5000,37.713116,240.293879,1579.8469,7.2,-12.0,0.8,0.4,0.4,1.6,-0.003,-0.033,-0.004,20080828000000,20091101000000
P245,20091016120000,55120.5000,37.713116,240.293879,1579.8469,7.2,-12.0,0.8,0.4,0.4,1.6,-0.003,-0.033,-0.004,20080411000000,20080829000000
P247,20091016120000,55120.5000,36.559518,238.811567,569.0843,33.6,-28.7,-0.3,0.9,1.1,0.9,-0.000,0.003,0.003,20060527000000,20091101000000
P248,20091016120000,55120.5000,37.975609,238.131303,229.8190,8.9,-11.6,-0.5,0.2,0.2,1.2,-0.005,-0.008,0.011,20070921000000,20091101000000
P249,20091016120000,55120.5000,36.611645,238.935589,1155.7353,8.8,-10.4,1.6,0.3,0.4,0.8,-0.002,0.010,0.009,20050609000000,20091101000000
P250,20091016120000,55120.5000,36.950035,238.731562,584.6898,10.1,-12.9,0.1,0.2,0.3,0.9,-0.007,0.002,0.012,20070516000000,20091101000000
P251,20091016120000,55120.5000,36.811450,238.652050,128.2393,13.0,-13.7,1.7,0.2,0.3,0.7,-0.006,0.017,0.016,20060408000000,20091101000000
P252,20091016120000,55120.5000,37.169556,238.942271,40.1599,8.0,-11.6,1.1,0.2,0.2,0.7,-0.009,0.019,0.027,20051112000000,20091101000000
P253,20091016120000,55120.5000,37.478450,238.346990,1065.0667,10.0,-13.1,-0.6,0.3,0.4,1.4,-0.005,-0.049,0.008,20071101000000,20091023000000
P253,20091016120000,55120.5000,37.478450,238.346990,1065.0687,10.0,-13.1,-0.6,0.3,0.4,1.4,-0.005,-0.049,0.008,20070420000000,20071101000000
P254,20091016120000,55120.5000,37.489633,238.530805,1076.1932,9.2,-11.6,-0.8,0.2,0.3,1.0,-0.005,0.002,0.010,20070426000000,20091101000000
P255,20091016120000,55120.5000,37.581885,238.675147,73.5319,8.4,-11.8,0.4,0.2,0.2,0.8,-0.009,0.019,0.018,20060407000000,20091101000000
P256,20091016120000,55120.5000,37.931965,238.395161,-30.7011,7.9,-12.5,-4.3,0.2,0.2,0.7,-0.012,0.027,0.024,20050317000000,20091101000000
P257,20091016120000,55120.5000,37.755291,238.535965,-24.6871,7.6,-11.9,-1.6,0.2,0.2,0.7,-0.008,0.024,0.017,20051122000000,20091101000000
P258,20091016120000,55120.5000,37.385389,238.716728,390.8129,8.4,-11.7,-1.8,0.3,0.4,1.2,-0.004,-0.028,0.006,20070412000000,20091101000000
P258,20091016120000,55120.5000,37.385389,238.716728,390.8114,8.4,-11.7,-1.8,0.3,0.4,1.2,-0.004,-0.028,0.006,20080709000000,20090913000000
P259,20091016120000,55120.5000,37.433020,238.899420,3.8582,8.0,-11.7,-5.3,0.7,0.3,0.8,-0.002,0.004,0.014,20050728000000,20091101000000
P260,20091016120000,55120.5000,37.711221,238.916048,-9.0081,7.5,-12.0,-0.6,0.2,0.2,0.6,-0.007,0.005,0.020,20050722000000,20071208000000
P261,20091016120000,55120.5000,38.152961,237.782460,118.1749,14.8,-14.5,-0.7,0.5,0.8,1.0,-0.001,-0.016,0.002,20090213000000,20091101000000
P261,20091016120000,55120.5000,38.152961,237.782460,118.1807,14.8,-14.5,-0.7,0.5,0.8,1.0,-0.001,-0.016,0.002,20040603000000,20090214000000
P262,20091016120000,55120.5000,38.025149,237.903856,-8.5633,13.8,-15.3,-1.7,0.3,0.7,0.7,-0.002,0.015,0.007,20050329000000,20091101000000
P263,20091016120000,55120.5000,38.577694,237.570824,554.4106,14.6,-13.7,-2.9,0.4,0.3,1.6,-0.005,-0.020,0.005,20080425000000,20091101000000
P264,20091016120000,55120.5000,38.444215,237.804670,231.0546,10.6,-12.5,0.6,0.1,0.2,0.6,-0.011,0.033,0.023,20050513000000,20091101000000
P265,20091016120000,55120.5000,38.530186,238.045805,8.0613,7.9,-10.8,-5.6,0.2,0.2,0.7,-0.006,0.014,0.018,20050826000000,20091101000000
P266,20091016120000,55120.5000,38.183968,238.156474,22.4644,7.8,-11.9,-1.8,0.2,0.2,0.7,-0.009,0.019,0.025,20050518000000,20091101000000
P267,20091016120000,55120.5000,38.380336,238.176766,-17.4854,8.5,-10.0,-5.0,0.2,0.2,0.7,-0.009,0.020,0.022,20050407000000,20091101000000
P268,20091016120000,55120.5000,38.473526,238.353589,-23.9419,7.3,-13.2,-5.6,0.2,0.3,0.6,-0.007,0.029,0.017,20050410000000,20091101000000
P269,20091016120000,55120.5000,38.999525,237.645446,298.2339,7.7,-9.7,0.4,0.3,0.3,1.7,0.003,-0.039,-0.011,20080429000000,20091101000000
P270,20091016120000,55120.5000,39.243770,237.944787,-12.3122,6.3,-11.3,-2.2,0.2,0.3,0.7,-0.007,0.021,0.013,20050520000000,20091101000000
P271,20091016120000,55120.5000,38.657351,238.285450,-18.2194,6.5,-12.6,-4.2,0.1,0.2,0.7,-0.015,0.031,0.024,20040607000000,20091101000000
P272,20091016120000,55120.5000,39.145482,238.056938,-12.0580,5.6,-11.1,-3.4,0.2,0.2,0.7,-0.010,0.023,0.021,20051026000000,20091101000000
P273,20091016120000,55120.5000,38.115813,238.611922,-26.4111,9.9,-11.8,-3.2,1.0,0.5,1.4,-0.000,0.000,0.004,20051026000000,20091101000000
P274,20091016120000,55120.5000,38.283124,238.539488,-27.7986,7.2,-14.9,-3.2,0.8,0.4,0.7,-0.001,0.003,0.008,20051027000000,20091101000000
P275,20091016120000,55120.5000,38.321529,238.785414,-5.2392,7.2,-11.9,-1.8,0.2,0.2,0.8,-0.008,0.012,0.018,20060715000000,20091101000000
P276,20091016120000,55120.5000,38.645308,238.904835,207.2759,7.2,-11.3,0.1,0.2,0.2,0.6,-0.008,0.020,0.025,20051118000000,20091101000000
P277,20091016120000,55120.5000,37.192372,237.633117,115.3099,35.4,-28.3,-1.7,0.3,0.3,1.0,-0.005,-0.002,0.013,20070719000000,20091101000000
P278,20091016120000,55120.5000,35.711252,238.939246,465.8724,31.8,-30.0,1.4,0.4,0.6,1.1,-0.002,0.009,0.005,20040201000000,20040319000000
P278,20091016120000,55120.5000,35.711252,238.939246,465.8850,31.8,-30.0,1.4,0.4,0.6,1.1,-0.002,0.009,0.005,20040318000000,20040928000000
P278,20091016120000,55120.5000,35.711252,238.939246,465.8855,31.8,-30.0,1.4,0.4,0.6,1.1,-0.002,0.009,0.005,20040928000000,20091101000000
P279,20091016120000,55120.5000,35.790647,238.937984,469.9269,33.6,-29.7,0.4,0.4,0.7,1.0,-0.001,-0.000,0.005,20070822000000,20091101000000
P280,20091016120000,55120.5000,35.544054,239.652395,476.4340,29.7,-25.8,-0.2,0.7,0.8,0.9,-0.001,0.003,0.004,20060623000000,20091101000000
P281,20091016120000,55120.5000,35.841059,239.610540,383.8373,35.2,-26.1,-1.1,0.4,0.8,0.9,-0.001,0.010,0.004,20041109000000,20091101000000
P282,20091016120000,55120.5000,35.837809,239.654787,394.6866,15.8,-10.9,0.6,0.3,0.4,0.9,-0.003,0.011,0.009,20041103000000,20091101000000
P283,20091016120000,55120.5000,35.806670,239.714744,434.2016,17.9,-11.7,0.9,0.6,0.4,0.9,-0.002,0.006,0.008,20041102000000,20091101000000
P284,20091016120000,55120.5000,35.933261,239.093156,512.2251,31.5,-28.9,-2.6,0.9,0.4,1.2,-0.001,0.003,0.007,20050207000000,20091101000000
P285,20091016120000,55120.5000,36.417180,239.018519,805.7455,12.6,-12.6,1.4,0.6,0.7,1.2,-0.001,0.003,0.004,20060712000000,20091101000000
P286,20091016120000,55120.5000,36.515909,239.146944,538.8354,10.5,-10.8,-0.9,0.4,0.5,1.0,-0.001,-0.004,0.006,20070824000000,20091101000000
P287,20091016120000,55120.5000,36.024835,239.302169,609.7672,31.8,-30.8,0.4,0.8,0.4,0.9,-0.001,0.004,0.008,20050205000000,20091101000000
P288,20091016120000,55120.5000,36.140207,239.121099,397.7186,32.7,-30.0,-0.9,0.5,0.6,0.9,-0.001,0.007,0.006,20060222000000,20091101000000
P289,20091016120000,55120.5000,36.106842,239.251184,540.6584,32.7,-29.2,0.3,0.4,0.6,1.0,-0.002,0.004,0.006,20070126000000,20091101000000
P290,20091016120000,55120.5000,36.178939,239.271748,987.7568,10.4,-10.2,1.3,0.4,0.4,1.0,-0.002,0.007,0.007,20060224000000,20091101000000
P291,20091016120000,55120.5000,35.922777,239.355229,661.3716,32.6,-27.0,0.1,0.4,0.6,1.1,-0.002,-0.003,0.005,20070823000000,20091101000000
P292,20091016120000,55120.5000,36.007464,239.524724,1018.6119,17.3,-7.5,-0.6,0.6,1.1,1.3,-0.000,-0.008,0.004,20080208000000,20091101000000
P293,20091016120000,55120.5000,36.089364,239.457007,538.8591,13.3,-9.9,1.0,0.7,0.6,1.0,-0.001,0.003,0.005,20061005000000,20091101000000
P294,20091016120000,55120.5000,36.123236,239.560118,509.4056,12.0,-10.1,1.0,0.5,0.7,1.1,-0.001,0.004,0.004,20060518000000,20091101000000
P295,20091016120000,55120.5000,35.697077,239.157617,583.4925,32.7,-28.1,0.3,0.2,0.2,1.0,-0.008,0.020,0.017,20040928000000,20090913000000
P295,20091016120000,55120.5000,35.697077,239.157617,583.4924,32.7,-28.1,0.3,0.2,0.2,1.0,-0.008,0.020,0.017,20090913000000,20091101000000
P295,20091016120000,55120.5000,35.697077,239.157617,583.4958,32.7,-28.1,0.3,0.2,0.2,1.0,-0.008,0.020,0.017,20040506000000,20040928000000
P295,20091016120000,55120.5000,35.697077,239.157617,583.4956,32.7,-28.1,0.3,0.2,0.2,1.0,-0.008,0.020,0.017,20040111000000,20040506000000
P295,20091016120000,55120.5000,35.697077,239.157617,583.5056,32.7,-28.1,0.3,0.2,0.2,1.0,-0.008,0.020,0.017,20040505000000,20040507000000
P296,20091016120000,55120.5000,36.051655,239.636439,265.3245,14.0,-9.7,0.7,0.5,0.4,0.9,-0.001,-0.002,0.007,20061006000000,20091013000000
P296,20091016120000,55120.5000,36.051655,239.636439,265.3251,14.0,-9.7,0.7,0.5,0.4,0.9,-0.001,-0.002,0.007,20080820000000,20090913000000
P297,20091016120000,55120.5000,35.974086,239.448142,629.3079,33.4,-28.1,-1.0,0.5,0.4,1.0,-0.002,0.006,0.007,20051019000000,20091007000000
P298,20091016120000,55120.5000,36.015842,239.705941,323.2438,13.4,-10.2,0.3,0.5,0.3,1.1,-0.002,0.002,0.008,20050608000000,20091101000000
P299,20091016120000,55120.5000,36.256819,239.289802,809.3807,12.2,-6.0,0.8,8.0,6.8,1.9,0.000,-0.001,-0.001,20070608000000,20091101000000
P300,20091016120000,55120.5000,36.304428,239.723020,137.3012,11.0,-9.8,0.1,0.9,1.5,0.7,-0.000,0.005,0.003,20041214000000,20091101000000
P301,20091016120000,55120.5000,36.806291,239.256947,89.2312,8.7,-10.7,-0.5,0.2,0.2,0.5,-0.011,0.040,0.030,20041215000000,20091101000000
P302,20091016120000,55120.5000,36.634728,239.381425,122.6656,11.4,-3.4,-4.0,0.5,0.6,0.9,-0.001,0.007,0.005,20041215000000,20091101000000
P303,20091016120000,55120.5000,37.054383,239.294704,-1.7974,8.7,-11.4,-19.6,0.2,0.2,1.4,-0.008,0.011,0.010,20050728000000,20091101000000
P304,20091016120000,55120.5000,36.739005,239.643401,17.1629,7.6,-12.0,-13.2,0.3,0.2,1.6,-0.006,0.007,0.009,20040429000000,20091101000000
P305,20091016120000,55120.5000,37.352214,239.803241,96.0589,8.1,-11.5,-0.2,0.2,0.1,0.6,-0.009,0.020,0.029,20050722000000,20091101000000
P306,20091016120000,55120.5000,37.795167,239.355542,82.5237,7.7,-11.9,0.5,0.2,0.2,0.7,-0.007,0.012,0.021,20060714000000,20091101000000
P307,20091016120000,55120.5000,36.947270,239.942081,49.4345,9.6,-14.0,-21.2,0.2,0.2,0.7,-0.009,0.022,0.024,20051017000000,20091101000000
P308,20091016120000,55120.5000,37.901151,240.159802,1501.8702,7.4,-11.4,-0.2,0.9,0.7,2.2,-0.004,-0.039,0.021,20080411000000,20091014000000
P309,20091016120000,55120.5000,38.089991,239.048763,41.4202,7.6,-11.3,1.5,0.2,0.3,0.7,-0.006,0.020,0.013,20060217000000,20091101000000
P310,20091016120000,55120.5000,38.735607,239.665663,1791.3330,7.4,-10.7,-0.5,0.2,0.2,0.7,-0.008,0.011,0.017,20060723000000,20091101000000
P311,20091016120000,55120.5000,37.177563,241.480199,3698.6517,9.8,-9.1,-2.7,0.6,0.8,2.0,0.001,-0.018,0.000,20080828000000,20091101000000
P312,20091016120000,55120.5000,39.529179,236.301625,254.9425,24.0,-24.0,-2.8,0.2,0.2,0.8,-0.011,0.007,0.021,20060628000000,20091101000000
P313,20091016120000,55120.5000,39.554289,236.435455,651.7765,21.3,-23.5,-2.3,0.2,0.2,0.7,-0.010,0.016,0.020,20060629000000,20091101000000
P314,20091016120000,55120.5000,39.685664,236.418152,1251.9415,19.6,-23.5,-2.0,0.2,0.2,0.6,-0.013,0.028,0.029,20040811000000,20050616000000
P314,20091016120000,55120.5000,39.685664,236.418152,1251.9428,19.6,-23.5,-2.0,0.2,0.2,0.6,-0.013,0.028,0.029,20050616000000,20091101000000
P315,20091016120000,55120.5000,39.863583,236.283104,257.9346,20.1,-23.0,-1.1,0.2,0.2,0.8,-0.012,0.017,0.018,20050625000000,20091101000000
P316,20091016120000,55120.5000,41.559133,235.913856,234.9753,9.9,-1.4,-3.8,0.2,0.2,0.8,-0.007,0.007,0.017,20060701000000,20091101000000
P317,20091016120000,55120.5000,39.905670,236.448150,1118.6696,14.1,-19.4,-2.2,0.2,0.3,0.9,-0.005,-0.002,0.013,20060602000000,20091101000000
P318,20091016120000,55120.5000,39.452370,236.628147,594.9630,14.3,-19.5,-1.0,0.3,0.5,0.9,-0.006,-0.014,0.010,20060626000000,20091101000000
P318,20091016120000,55120.5000,39.452370,236.628147,594.9618,14.3,-19.5,-1.0,0.3,0.5,0.9,-0.006,-0.014,0.010,20080123000000,20090913000000
P319,20091016120000,55120.5000,39.707097,236.704921,513.0409,8.8,-18.0,3.0,0.2,0.3,0.7,-0.004,0.017,0.013,20040914000000,20091101000000
P320,20091016120000,55120.5000,39.492827,236.813215,392.4368,14.5,-18.8,2.8,8.0,3.3,4.3,-0.000,-0.001,0.001,20080430000000,20091101000000
P321,20091016120000,55120.5000,39.897220,236.605053,1133.6777,16.9,-14.7,-6.1,0.8,1.3,2.0,-0.001,-0.020,-0.017,20080708000000,20091101000000
P322,20091016120000,55120.5000,39.962144,236.817519,1433.9328,8.1,-12.6,-1.2,0.6,0.8,2.0,-0.002,-0.023,0.005,20080710000000,20091101000000
P323,20091016120000,55120.5000,39.845748,237.036559,2085.8040,31.1,32.3,101.7,17.6,34.9,9.4,-0.000,-0.007,0.000,20070815000000,20080207000000
P324,20091016120000,55120.5000,40.256838,236.344263,509.3651,13.6,-12.6,-0.6,0.2,0.2,0.8,-0.008,0.014,0.016,20060517000000,20091101000000
P325,20091016120000,55120.5000,41.151670,236.117394,914.5574,10.9,-1.2,1.4,0.2,0.2,0.6,-0.009,0.013,0.022,20070130000000,20090913000000
P325,20091016120000,55120.5000,41.151670,236.117394,914.5583,10.9,-1.2,1.4,0.2,0.2,0.6,-0.009,0.013,0.022,20061025000000,20091101000000
P326,20091016120000,55120.5000,40.575314,236.301070,1261.6889,9.4,-7.3,0.5,0.2,0.3,0.8,-0.004,0.006,0.010,20060519000000,20091101000000
P327,20091016120000,55120.5000,40.478861,236.426936,710.0694,7.6,-9.1,1.5,0.4,0.8,1.7,0.002,-0.030,-0.002,20080502000000,20091101000000
P329,20091016120000,55120.5000,40.082215,236.547954,1034.6267,12.7,-15.5,0.1,0.3,0.4,1.1,-0.003,-0.006,0.007,20070920000000,20091101000000
P330,20091016120000,55120.5000,40.324069,236.864419,1653.0169,7.6,-10.4,-0.5,0.3,0.5,1.1,-0.003,-0.003,0.005,20070615000000,20091101000000
P331,20091016120000,55120.5000,40.732915,236.675857,1541.9897,7.9,-7.5,-0.4,0.3,0.6,1.0,-0.002,-0.003,0.006,20070620000000,20091101000000
P332,20091016120000,55120.5000,40.546651,236.825496,684.4979,7.7,-8.7,-1.0,0.2,0.3,0.8,-0.006,0.015,0.014,20050924000000,20091101000000
P333,20091016120000,55120.5000,39.621381,237.024246,2008.8426,8.1,-14.0,-2.1,0.4,0.4,1.4,-0.002,-0.033,0.004,20081007000000,20090913000000
P333,20091016120000,55120.5000,39.621381,237.024246,2008.8430,8.1,-14.0,-2.1,0.4,0.4,1.4,-0.002,-0.033,0.004,20070816000000,20091101000000
P334,20091016120000,55120.5000,39.493592,237.264129,1936.2440,6.4,-11.9,1.3,10.1,20.2,4.8,-0.000,-0.001,-0.000,20070621000000,20090923000000
P335,20091016120000,55120.5000,39.726190,237.126363,2229.4997,7.7,-11.4,-2.4,0.9,0.8,1.6,-0.000,-0.014,0.001,20080612000000,20091101000000
P336,20091016120000,55120.5000,39.528080,237.569516,286.7290,6.6,-10.7,-0.2,0.2,0.3,1.0,-0.004,-0.007,0.009,20070829000000,20091101000000
P337,20091016120000,55120.5000,40.296189,237.131196,1193.3232,6.6,-10.3,-2.3,0.5,0.5,1.2,-0.002,-0.005,0.004,20070613000000,20091101000000
P338,20091016120000,55120.5000,40.747553,237.076972,672.2250,6.8,-8.2,1.7,0.2,0.2,0.8,-0.007,0.012,0.016,20050921000000,20091101000000
P339,20091016120000,55120.5000,40.034111,237.331751,979.5694,7.0,-10.8,-1.2,0.3,0.3,1.0,-0.004,-0.004,0.011,20070426000000,20091101000000
P340,20091016120000,55120.5000,39.409339,236.950177,864.7435,9.8,-19.7,-3.6,1.3,0.8,2.4,-0.009,-0.059,0.027,20090311000000,20090913000000
P340,20091016120000,55120.5000,39.409339,236.950177,864.7452,9.8,-19.7,-3.6,1.3,0.8,2.4,-0.009,-0.059,0.027,20080215000000,20091021000000
P341,20091016120000,55120.5000,40.650657,237.393100,406.8462,6.7,-8.6,-0.1,0.2,0.3,0.7,-0.007,0.015,0.015,20050923000000,20091101000000
P343,20091016120000,55120.5000,40.887128,236.665790,1617.4783,8.1,-6.8,0.7,0.3,0.5,1.0,-0.003,-0.004,0.006,20070621000000,20091101000000
P344,20091016120000,55120.5000,39.929123,237.972028,49.7674,6.5,-11.1,-0.9,0.2,0.2,0.9,-0.007,0.008,0.014,20060823000000,20091101000000
P345,20091016120000,55120.5000,40.271235,237.729194,134.0805,6.6,-10.0,-1.2,0.2,0.2,0.8,-0.007,-0.008,0.014,20051001000000,20091101000000
P345,20091016120000,55120.5000,40.271235,237.729194,134.0798,6.6,-10.0,-1.2,0.2,0.2,0.8,-0.007,-0.008,0.014,20080901000000,20090913000000
P346,20091016120000,55120.5000,39.794710,239.132536,2037.3501,7.0,-10.7,-1.2,0.9,1.9,2.2,-0.000,-0.011,0.001,20071126000000,20091101000000
P347,20091016120000,55120.5000,41.183344,239.051539,1268.8271,4.5,-6.5,-0.3,0.3,0.2,0.9,-0.003,-0.011,0.012,20070913000000,20091101000000
P348,20091016120000,55120.5000,40.905546,238.171997,1668.0723,5.5,-7.8,-0.5,0.2,0.3,1.0,-0.006,0.010,0.010,20050928000000,20091101000000
P349,20091016120000,55120.5000,40.731086,237.680649,275.4090,5.6,-8.1,2.2,0.2,0.2,0.8,-0.005,0.009,0.011,20051027000000,20091101000000
P350,20091016120000,55120.5000,43.532757,245.137162,2388.3588,-0.8,-2.4,-4.5,0.8,0.8,2.3,0.002,-0.014,0.002,20080829000000,20091101000000
P351,20091016120000,55120.5000,43.874415,245.280838,2692.6068,-0.8,-2.2,-3.1,0.7,0.8,2.7,0.003,-0.016,-0.000,20080914000000,20091101000000
P352,20091016120000,55120.5000,43.849059,245.903925,2474.6729,-0.9,-2.1,-3.4,0.8,0.8,1.8,0.003,-0.018,0.002,20080916000000,20091101000000
P353,20091016120000,55120.5000,44.054539,246.021199,2041.0089,-0.9,-2.5,-2.0,0.4,0.4,1.4,0.002,-0.020,0.003,20080612000000,20091101000000
P354,20091016120000,55120.5000,44.108511,246.021060,2000.2910,-0.7,-2.2,-1.9,0.2,0.2,0.7,-0.005,-0.002,0.009,20060616000000,20091101000000
P355,20091016120000,55120.5000,44.217921,246.277913,2329.2174,0.3,-0.8,-3.9,0.4,0.5,1.7,0.001,-0.020,0.001,20080612000000,20091101000000
P356,20091016120000,55120.5000,43.816637,249.510889,2227.7278,-1.1,-2.2,-5.1,0.2,0.2,0.9,0.000,-0.020,0.001,20070616000000,20091101000000
P357,20091016120000,55120.5000,44.227105,246.418109,2295.3473,-0.2,-2.0,-3.4,0.4,0.4,1.7,0.001,-0.024,0.005,20080609000000,20091101000000
P358,20091016120000,55120.5000,44.401897,246.759336,2419.3857,0.1,-0.1,-2.6,0.2,0.2,1.0,-0.000,-0.016,0.003,20071019000000,20091101000000
P359,20091016120000,55120.5000,43.482491,248.470500,2116.4554,-1.9,-2.7,-4.0,0.2,0.3,0.9,-0.000,-0.016,0.002,20071024000000,20091101000000
P360,20091016120000,55120.5000,44.317852,248.549323,1857.8542,-2.7,-2.0,-2.6,0.2,0.2,0.8,-0.003,-0.001,0.006,20050630000000,20091101000000
P361,20091016120000,55120.5000,44.560348,248.560311,2930.9056,-4.4,-3.1,-12.2,1.2,0.5,1.5,0.002,-0.018,-0.001,20080723000000,20090520000000
P361,20091016120000,55120.5000,44.560348,248.560311,2930.9170,-4.4,-3.1,-12.2,1.2,0.5,1.5,0.002,-0.018,-0.001,20090520000000,20090913000000
P361,20091016120000,55120.5000,44.560348,248.560311,2930.9171,-4.4,-3.1,-12.2,1.2,0.5,1.5,0.002,-0.018,-0.001,20070730000000,20091101000000
P362,20091016120000,55120.5000,42.209104,235.774212,1012.3899,10.6,0.7,-0.2,0.2,0.4,0.8,-0.004,-0.005,0.010,20070613000000,20091101000000
P363,20091016120000,55120.5000,42.860064,235.945952,70.3890,9.6,0.5,-1.0,0.4,0.3,0.7,-0.003,-0.004,0.011,20070607000000,20091101000000
P364,20091016120000,55120.5000,43.090328,235.590710,6.4346,11.9,4.9,1.1,0.4,0.3,1.0,-0.003,-0.008,0.012,20071008000000,20091101000000
P365,20091016120000,55120.5000,43.395519,235.746518,27.0979,10.5,4.6,-1.6,0.4,0.4,0.9,-0.002,-0.007,0.009,20070801000000,20091101000000
P366,20091016120000,55120.5000,43.614311,236.020407,529.0982,9.5,4.2,-0.9,0.6,0.6,1.5,-0.001,-0.019,0.004,20080507000000,20091101000000
P367,20091016120000,55120.5000,44.585247,235.938429,22.9245,9.6,5.3,-1.8,0.3,0.5,0.7,-0.002,0.000,0.008,20070214000000,20091101000000
P368,20091016120000,55120.5000,42.503525,236.616580,319.4464,8.1,-2.4,-0.8,0.2,0.3,0.9,-0.005,0.006,0.011,20060404000000,20091031000000
P369,20091016120000,55120.5000,43.140105,236.570541,190.0413,7.7,-0.6,-1.8,0.2,0.2,0.8,-0.007,0.008,0.013,20050812000000,20091101000000
P370,20091016120000,55120.5000,42.190987,237.343629,555.0513,6.9,-2.7,-1.2,0.2,0.2,0.7,-0.007,0.016,0.016,20050814000000,20091101000000
P371,20091016120000,55120.5000,43.363274,236.942101,1198.0663,6.7,-0.6,-1.5,0.2,0.3,0.5,-0.005,0.016,0.015,20050723000000,20091101000000
P372,20091016120000,55120.5000,45.428138,242.748343,1208.3131,0.5,-0.1,-1.2,0.2,0.3,1.0,-0.003,-0.012,0.005,20070522000000,20091101000000
P373,20091016120000,55120.5000,43.622519,236.666726,169.9301,7.1,-0.2,-0.1,0.2,0.4,0.7,-0.004,-0.004,0.009,20080401000000,20090913000000
P373,20091016120000,55120.5000,43.622519,236.666726,169.9285,7.1,-0.2,-0.1,0.2,0.4,0.7,-0.004,-0.004,0.009,20050603000000,20091101000000
P374,20091016120000,55120.5000,44.381926,236.409360,73.2230,7.6,2.8,-1.1,0.3,0.3,0.7,-0.004,0.002,0.013,20060513000000,20091101000000
P375,20091016120000,55120.5000,44.689255,236.573014,99.2171,6.3,2.7,0.2,0.8,0.5,1.4,-0.012,-0.043,0.029,20071006000000,20091101000000
P375,20091016120000,55120.5000,44.689255,236.573014,99.2171,6.3,2.7,0.2,0.8,0.5,1.4,-0.012,-0.043,0.029,20081208000000,20090913000000
P376,20091016120000,55120.5000,44.941203,236.897734,180.8666,6.7,2.6,-0.4,0.2,0.3,0.5,-0.004,0.012,0.015,20041007000000,20091101000000
P377,20091016120000,55120.5000,44.052119,237.112942,142.4106,5.9,1.5,-1.9,0.2,0.4,0.6,-0.004,0.004,0.010,20060714000000,20091101000000
P378,20091016120000,55120.5000,44.534983,237.069119,83.1242,6.3,2.5,-1.6,0.3,0.6,0.9,-0.001,-0.006,0.005,20070627000000,20091101000000
P379,20091016120000,55120.5000,44.496505,237.422956,1221.7654,5.6,1.4,-2.5,0.2,0.4,0.7,-0.003,0.006,0.008,20060526000000,20091101000000
P380,20091016120000,55120.5000,42.259671,238.220303,1390.8248,5.3,-3.1,-2.2,0.1,0.2,0.7,-0.010,0.015,0.017,20050401000000,20091101000000
P381,20091016120000,55120.5000,43.001777,240.048197,1567.4629,2.7,-0.7,-2.1,0.3,0.3,0.8,-0.002,-0.015,0.009,20071031000000,20091101000000
P382,20091016120000,55120.5000,43.177057,238.230427,1453.2401,5.1,-1.6,-2.4,0.7,0.6,1.9,-0.001,-0.023,-0.020,20080808000000,20091101000000
P383,20091016120000,55120.5000,44.342185,237.782780,1295.5955,5.5,0.6,-4.1,0.4,0.5,1.0,-0.004,-0.018,0.009,20070816000000,20091101000000
P383,20091016120000,55120.5000,44.342185,237.782780,1295.5967,5.5,0.6,-4.1,0.4,0.5,1.0,-0.004,-0.018,0.009,20090617000000,20090913000000
P384,20091016120000,55120.5000,44.841131,237.517182,1182.5787,6.2,2.2,-1.0,0.7,0.5,2.0,-0.001,-0.018,0.003,20080806000000,20091101000000
P385,20091016120000,55120.5000,44.434849,238.054166,1120.8241,4.0,0.8,-1.8,1.1,0.6,2.9,-0.001,-0.003,0.001,20070628000000,20091101000000
P386,20091016120000,55120.5000,44.402828,241.032183,1103.5029,1.1,-0.8,-1.7,0.2,0.3,0.8,-0.003,-0.014,0.009,20070713000000,20091101000000
P387,20091016120000,55120.5000,44.296756,238.425523,962.6187,2.4,1.6,-5.0,0.5,0.3,0.8,-0.001,-0.011,0.006,20071022000000,20091101000000
P387,20091016120000,55120.5000,44.296756,238.425523,962.6160,2.4,1.6,-5.0,0.5,0.3,0.8,-0.001,-0.011,0.006,20060715000000,20071023000000
P388,20091016120000,55120.5000,42.468780,239.622390,1405.7459,3.4,-3.4,-1.5,0.2,0.2,0.6,-0.007,0.012,0.019,20050818000000,20091101000000
