"GEO.id","GEO.id2","GEO.display-label","Total:","Total:","Total:"
"Id","Id2","Geography",,"Occupied","Vacant"
60750264032004,60750264032004,"Block 2004, Block Group 2, Census Tract 264.03, San Francisco County, California",48,43,5
60750264032005,60750264032005,"Block 2005, Block Group 2, Census Tract 264.03, San Francisco County, California",36,33,3
60750264032006,60750264032006,"Block 2006, Block Group 2, Census Tract 264.03, San Francisco County, California",37,33,4
60750264032007,60750264032007,"Block 2007, Block Group 2, Census Tract 264.03, San Francisco County, California",70,68,2
60750264032008,60750264032008,"Block 2008, Block Group 2, Census Tract 264.03, San Francisco County, California",65,63,2
60750264032009,60750264032009,"Block 2009, Block Group 2, Census Tract 264.03, San Francisco County, California",41,41,0
60750264032010,60750264032010,"Block 2010, Block Group 2, Census Tract 264.03, San Francisco County, California",36,31,5
60750264032011,60750264032011,"Block 2011, Block Group 2, Census Tract 264.03, San Francisco County, California",52,48,4
60750264041000,60750264041000,"Block 1000, Block Group 1, Census Tract 264.04, San Francisco County, California",84,78,6
60750264041001,60750264041001,"Block 1001, Block Group 1, Census Tract 264.04, San Francisco County, California",67,61,6
60750264041002,60750264041002,"Block 1002, Block Group 1, Census Tract 264.04, San Francisco County, California",44,42,2
60750264041003,60750264041003,"Block 1003, Block Group 1, Census Tract 264.04, San Francisco County, California",70,68,2
60750264041004,60750264041004,"Block 1004, Block Group 1, Census Tract 264.04, San Francisco County, California",89,87,2
60750264041005,60750264041005,"Block 1005, Block Group 1, Census Tract 264.04, San Francisco County, California",30,30,0
60750264042000,60750264042000,"Block 2000, Block Group 2, Census Tract 264.04, San Francisco County, California",82,76,6
60750264042001,60750264042001,"Block 2001, Block Group 2, Census Tract 264.04, San Francisco County, California",66,65,1
60750264042002,60750264042002,"Block 2002, Block Group 2, Census Tract 264.04, San Francisco County, California",72,71,1
60750264042003,60750264042003,"Block 2003, Block Group 2, Census Tract 264.04, San Francisco County, California",20,20,0
60750264042004,60750264042004,"Block 2004, Block Group 2, Census Tract 264.04, San Francisco County, California",29,28,1
60750264042005,60750264042005,"Block 2005, Block Group 2, Census Tract 264.04, San Francisco County, California",20,20,0
60750264042006,60750264042006,"Block 2006, Block Group 2, Census Tract 264.04, San Francisco County, California",8,8,0
60750264042007,60750264042007,"Block 2007, Block Group 2, Census Tract 264.04, San Francisco County, California",0,0,0
60750264042008,60750264042008,"Block 2008, Block Group 2, Census Tract 264.04, San Francisco County, California",18,17,1
60750301011000,60750301011000,"Block 1000, Block Group 1, Census Tract 301.01, San Francisco County, California",174,162,12
60750301011001,60750301011001,"Block 1001, Block Group 1, Census Tract 301.01, San Francisco County, California",209,206,3
60750301011002,60750301011002,"Block 1002, Block Group 1, Census Tract 301.01, San Francisco County, California",33,31,2
60750301011003,60750301011003,"Block 1003, Block Group 1, Census Tract 301.01, San Francisco County, California",147,141,6
60750301011004,60750301011004,"Block 1004, Block Group 1, Census Tract 301.01, San Francisco County, California",152,142,10
60750301011005,60750301011005,"Block 1005, Block Group 1, Census Tract 301.01, San Francisco County, California",0,0,0
60750301012000,60750301012000,"Block 2000, Block Group 2, Census Tract 301.01, San Francisco County, California",91,80,11
60750301012001,60750301012001,"Block 2001, Block Group 2, Census Tract 301.01, San Francisco County, California",77,72,5
60750301012002,60750301012002,"Block 2002, Block Group 2, Census Tract 301.01, San Francisco County, California",92,86,6
60750301012003,60750301012003,"Block 2003, Block Group 2, Census Tract 301.01, San Francisco County, California",78,68,10
60750301012004,60750301012004,"Block 2004, Block Group 2, Census Tract 301.01, San Francisco County, California",89,74,15
60750301012005,60750301012005,"Block 2005, Block Group 2, Census Tract 301.01, San Francisco County, California",64,63,1
60750301012006,60750301012006,"Block 2006, Block Group 2, Census Tract 301.01, San Francisco County, California",18,18,0
60750301012007,60750301012007,"Block 2007, Block Group 2, Census Tract 301.01, San Francisco County, California",93,89,4
60750301013000,60750301013000,"Block 3000, Block Group 3, Census Tract 301.01, San Francisco County, California",0,0,0
60750301013001,60750301013001,"Block 3001, Block Group 3, Census Tract 301.01, San Francisco County, California",62,56,6
60750301013002,60750301013002,"Block 3002, Block Group 3, Census Tract 301.01, San Francisco County, California",74,68,6
60750301013003,60750301013003,"Block 3003, Block Group 3, Census Tract 301.01, San Francisco County, California",1,1,0
60750301013004,60750301013004,"Block 3004, Block Group 3, Census Tract 301.01, San Francisco County, California",56,51,5
60750301013005,60750301013005,"Block 3005, Block Group 3, Census Tract 301.01, San Francisco County, California",63,55,8
60750301013006,60750301013006,"Block 3006, Block Group 3, Census Tract 301.01, San Francisco County, California",63,52,11
60750301013007,60750301013007,"Block 3007, Block Group 3, Census Tract 301.01, San Francisco County, California",91,84,7
60750301014000,60750301014000,"Block 4000, Block Group 4, Census Tract 301.01, San Francisco County, California",134,120,14
60750301014001,60750301014001,"Block 4001, Block Group 4, Census Tract 301.01, San Francisco County, California",103,97,6
60750301014002,60750301014002,"Block 4002, Block Group 4, Census Tract 301.01, San Francisco County, California",57,54,3
60750301014003,60750301014003,"Block 4003, Block Group 4, Census Tract 301.01, San Francisco County, California",105,96,9
60750301014004,60750301014004,"Block 4004, Block Group 4, Census Tract 301.01, San Francisco County, California",32,31,1
60750301021000,60750301021000,"Block 1000, Block Group 1, Census Tract 301.02, San Francisco County, California",272,256,16
60750301021001,60750301021001,"Block 1001, Block Group 1, Census Tract 301.02, San Francisco County, California",34,33,1
60750301021002,60750301021002,"Block 1002, Block Group 1, Census Tract 301.02, San Francisco County, California",93,85,8
60750301021003,60750301021003,"Block 1003, Block Group 1, Census Tract 301.02, San Francisco County, California",40,32,8
60750301021004,60750301021004,"Block 1004, Block Group 1, Census Tract 301.02, San Francisco County, California",83,81,2
60750301021005,60750301021005,"Block 1005, Block Group 1, Census Tract 301.02, San Francisco County, California",0,0,0
60750301021006,60750301021006,"Block 1006, Block Group 1, Census Tract 301.02, San Francisco County, California",2,2,0
60750301021007,60750301021007,"Block 1007, Block Group 1, Census Tract 301.02, San Francisco County, California",90,85,5
60750301021008,60750301021008,"Block 1008, Block Group 1, Census Tract 301.02, San Francisco County, California",308,288,20
60750301021009,60750301021009,"Block 1009, Block Group 1, Census Tract 301.02, San Francisco County, California",43,42,1
60750301021010,60750301021010,"Block 1010, Block Group 1, Census Tract 301.02, San Francisco County, California",14,14,0
60750301021011,60750301021011,"Block 1011, Block Group 1, Census Tract 301.02, San Francisco County, California",0,0,0
60750301021012,60750301021012,"Block 1012, Block Group 1, Census Tract 301.02, San Francisco County, California",31,30,1
60750301021013,60750301021013,"Block 1013, Block Group 1, Census Tract 301.02, San Francisco County, California",191,180,11
60750301021014,60750301021014,"Block 1014, Block Group 1, Census Tract 301.02, San Francisco County, California",48,46,2
60750301022000,60750301022000,"Block 2000, Block Group 2, Census Tract 301.02, San Francisco County, California",18,18,0
60750301022001,60750301022001,"Block 2001, Block Group 2, Census Tract 301.02, San Francisco County, California",24,24,0
60750301022002,60750301022002,"Block 2002, Block Group 2, Census Tract 301.02, San Francisco County, California",42,38,4
60750301022003,60750301022003,"Block 2003, Block Group 2, Census Tract 301.02, San Francisco County, California",19,19,0
60750301022004,60750301022004,"Block 2004, Block Group 2, Census Tract 301.02, San Francisco County, California",233,222,11
60750301022005,60750301022005,"Block 2005, Block Group 2, Census Tract 301.02, San Francisco County, California",36,36,0
60750301022006,60750301022006,"Block 2006, Block Group 2, Census Tract 301.02, San Francisco County, California",10,10,0
60750301022007,60750301022007,"Block 2007, Block Group 2, Census Tract 301.02, San Francisco County, California",22,19,3
60750301022008,60750301022008,"Block 2008, Block Group 2, Census Tract 301.02, San Francisco County, California",17,16,1
60750301022009,60750301022009,"Block 2009, Block Group 2, Census Tract 301.02, San Francisco County, California",94,82,12
60750301022010,60750301022010,"Block 2010, Block Group 2, Census Tract 301.02, San Francisco County, California",40,40,0
60750301022011,60750301022011,"Block 2011, Block Group 2, Census Tract 301.02, San Francisco County, California",15,15,0
60750301022012,60750301022012,"Block 2012, Block Group 2, Census Tract 301.02, San Francisco County, California",10,10,0
60750301022013,60750301022013,"Block 2013, Block Group 2, Census Tract 301.02, San Francisco County, California",38,36,2
60750301022014,60750301022014,"Block 2014, Block Group 2, Census Tract 301.02, San Francisco County, California",11,10,1
60750301023000,60750301023000,"Block 3000, Block Group 3, Census Tract 301.02, San Francisco County, California",40,38,2
60750301023001,60750301023001,"Block 3001, Block Group 3, Census Tract 301.02, San Francisco County, California",43,39,4
60750301023002,60750301023002,"Block 3002, Block Group 3, Census Tract 301.02, San Francisco County, California",54,53,1
60750301023003,60750301023003,"Block 3003, Block Group 3, Census Tract 301.02, San Francisco County, California",105,102,3
60750301023004,60750301023004,"Block 3004, Block Group 3, Census Tract 301.02, San Francisco County, California",56,53,3
60750301023005,60750301023005,"Block 3005, Block Group 3, Census Tract 301.02, San Francisco County, California",44,40,4
60750301023006,60750301023006,"Block 3006, Block Group 3, Census Tract 301.02, San Francisco County, California",34,31,3
60750301023007,60750301023007,"Block 3007, Block Group 3, Census Tract 301.02, San Francisco County, California",3,3,0
60750301023008,60750301023008,"Block 3008, Block Group 3, Census Tract 301.02, San Francisco County, California",7,7,0
60750301023009,60750301023009,"Block 3009, Block Group 3, Census Tract 301.02, San Francisco County, California",32,27,5
60750301023010,60750301023010,"Block 3010, Block Group 3, Census Tract 301.02, San Francisco County, California",14,14,0
60750301023011,60750301023011,"Block 3011, Block Group 3, Census Tract 301.02, San Francisco County, California",14,13,1
60750301023012,60750301023012,"Block 3012, Block Group 3, Census Tract 301.02, San Francisco County, California",14,14,0
60750301023013,60750301023013,"Block 3013, Block Group 3, Census Tract 301.02, San Francisco County, California",0,0,0
60750302011000,60750302011000,"Block 1000, Block Group 1, Census Tract 302.01, San Francisco County, California",0,0,0
60750302011001,60750302011001,"Block 1001, Block Group 1, Census Tract 302.01, San Francisco County, California",150,146,4
60750302011002,60750302011002,"Block 1002, Block Group 1, Census Tract 302.01, San Francisco County, California",193,177,16
60750302011003,60750302011003,"Block 1003, Block Group 1, Census Tract 302.01, San Francisco County, California",0,0,0
60750302011004,60750302011004,"Block 1004, Block Group 1, Census Tract 302.01, San Francisco County, California",72,66,6
60750302011005,60750302011005,"Block 1005, Block Group 1, Census Tract 302.01, San Francisco County, California",1,1,0
60750302011006,60750302011006,"Block 1006, Block Group 1, Census Tract 302.01, San Francisco County, California",195,183,12
60750302011007,60750302011007,"Block 1007, Block Group 1, Census Tract 302.01, San Francisco County, California",0,0,0
60750302011008,60750302011008,"Block 1008, Block Group 1, Census Tract 302.01, San Francisco County, California",180,170,10
60750302011009,60750302011009,"Block 1009, Block Group 1, Census Tract 302.01, San Francisco County, California",0,0,0
60750302011010,60750302011010,"Block 1010, Block Group 1, Census Tract 302.01, San Francisco County, California",123,114,9
60750302011011,60750302011011,"Block 1011, Block Group 1, Census Tract 302.01, San Francisco County, California",3,2,1
60750302012000,60750302012000,"Block 2000, Block Group 2, Census Tract 302.01, San Francisco County, California",3,3,0
60750302012001,60750302012001,"Block 2001, Block Group 2, Census Tract 302.01, San Francisco County, California",85,81,4
60750302012002,60750302012002,"Block 2002, Block Group 2, Census Tract 302.01, San Francisco County, California",133,131,2
60750302012003,60750302012003,"Block 2003, Block Group 2, Census Tract 302.01, San Francisco County, California",148,142,6
60750302012004,60750302012004,"Block 2004, Block Group 2, Census Tract 302.01, San Francisco County, California",86,79,7
60750302012005,60750302012005,"Block 2005, Block Group 2, Census Tract 302.01, San Francisco County, California",44,41,3
60750302013000,60750302013000,"Block 3000, Block Group 3, Census Tract 302.01, San Francisco County, California",0,0,0
60750302013001,60750302013001,"Block 3001, Block Group 3, Census Tract 302.01, San Francisco County, California",84,80,4
60750302013002,60750302013002,"Block 3002, Block Group 3, Census Tract 302.01, San Francisco County, California",86,82,4
60750302013003,60750302013003,"Block 3003, Block Group 3, Census Tract 302.01, San Francisco County, California",0,0,0
60750302013004,60750302013004,"Block 3004, Block Group 3, Census Tract 302.01, San Francisco County, California",66,64,2
60750302013005,60750302013005,"Block 3005, Block Group 3, Census Tract 302.01, San Francisco County, California",0,0,0
60750302013006,60750302013006,"Block 3006, Block Group 3, Census Tract 302.01, San Francisco County, California",101,97,4
60750302013007,60750302013007,"Block 3007, Block Group 3, Census Tract 302.01, San Francisco County, California",0,0,0
60750302013008,60750302013008,"Block 3008, Block Group 3, Census Tract 302.01, San Francisco County, California",109,99,10
60750302013009,60750302013009,"Block 3009, Block Group 3, Census Tract 302.01, San Francisco County, California",0,0,0
60750302013010,60750302013010,"Block 3010, Block Group 3, Census Tract 302.01, San Francisco County, California",88,84,4
60750302013011,60750302013011,"Block 3011, Block Group 3, Census Tract 302.01, San Francisco County, California",0,0,0
60750302021000,60750302021000,"Block 1000, Block Group 1, Census Tract 302.02, San Francisco County, California",101,92,9
60750302021001,60750302021001,"Block 1001, Block Group 1, Census Tract 302.02, San Francisco County, California",132,125,7
60750302021002,60750302021002,"Block 1002, Block Group 1, Census Tract 302.02, San Francisco County, California",0,0,0
60750302021003,60750302021003,"Block 1003, Block Group 1, Census Tract 302.02, San Francisco County, California",108,106,2
60750302021004,60750302021004,"Block 1004, Block Group 1, Census Tract 302.02, San Francisco County, California",5,5,0
60750302021005,60750302021005,"Block 1005, Block Group 1, Census Tract 302.02, San Francisco County, California",132,124,8
60750302021006,60750302021006,"Block 1006, Block Group 1, Census Tract 302.02, San Francisco County, California",2,2,0
60750302021007,60750302021007,"Block 1007, Block Group 1, Census Tract 302.02, San Francisco County, California",176,169,7
60750302021008,60750302021008,"Block 1008, Block Group 1, Census Tract 302.02, San Francisco County, California",0,0,0
60750302021009,60750302021009,"Block 1009, Block Group 1, Census Tract 302.02, San Francisco County, California",121,112,9
60750302021010,60750302021010,"Block 1010, Block Group 1, Census Tract 302.02, San Francisco County, California",0,0,0
60750302022000,60750302022000,"Block 2000, Block Group 2, Census Tract 302.02, San Francisco County, California",162,146,16
60750302022001,60750302022001,"Block 2001, Block Group 2, Census Tract 302.02, San Francisco County, California",107,105,2
60750302022002,60750302022002,"Block 2002, Block Group 2, Census Tract 302.02, San Francisco County, California",100,93,7
60750302022003,60750302022003,"Block 2003, Block Group 2, Census Tract 302.02, San Francisco County, California",164,154,10
60750302022004,60750302022004,"Block 2004, Block Group 2, Census Tract 302.02, San Francisco County, California",117,106,11
60750302022005,60750302022005,"Block 2005, Block Group 2, Census Tract 302.02, San Francisco County, California",107,101,6
60750302023000,60750302023000,"Block 3000, Block Group 3, Census Tract 302.02, San Francisco County, California",148,139,9
60750302023001,60750302023001,"Block 3001, Block Group 3, Census Tract 302.02, San Francisco County, California",138,125,13
60750302023002,60750302023002,"Block 3002, Block Group 3, Census Tract 302.02, San Francisco County, California",96,86,10
60750302023003,60750302023003,"Block 3003, Block Group 3, Census Tract 302.02, San Francisco County, California",0,0,0
60750302023004,60750302023004,"Block 3004, Block Group 3, Census Tract 302.02, San Francisco County, California",124,115,9
60750302023005,60750302023005,"Block 3005, Block Group 3, Census Tract 302.02, San Francisco County, California",0,0,0
60750302023006,60750302023006,"Block 3006, Block Group 3, Census Tract 302.02, San Francisco County, California",96,91,5
60750302023007,60750302023007,"Block 3007, Block Group 3, Census Tract 302.02, San Francisco County, California",0,0,0
60750302023008,60750302023008,"Block 3008, Block Group 3, Census Tract 302.02, San Francisco County, California",93,88,5
60750302023009,60750302023009,"Block 3009, Block Group 3, Census Tract 302.02, San Francisco County, California",0,0,0
60750303011000,60750303011000,"Block 1000, Block Group 1, Census Tract 303.01, San Francisco County, California",58,56,2
60750303011001,60750303011001,"Block 1001, Block Group 1, Census Tract 303.01, San Francisco County, California",24,23,1
60750303011002,60750303011002,"Block 1002, Block Group 1, Census Tract 303.01, San Francisco County, California",47,46,1
60750303011003,60750303011003,"Block 1003, Block Group 1, Census Tract 303.01, San Francisco County, California",26,22,4
60750303011004,60750303011004,"Block 1004, Block Group 1, Census Tract 303.01, San Francisco County, California",54,53,1
60750303011005,60750303011005,"Block 1005, Block Group 1, Census Tract 303.01, San Francisco County, California",60,57,3
60750303011006,60750303011006,"Block 1006, Block Group 1, Census Tract 303.01, San Francisco County, California",61,60,1
60750303011007,60750303011007,"Block 1007, Block Group 1, Census Tract 303.01, San Francisco County, California",7,6,1
60750303011008,60750303011008,"Block 1008, Block Group 1, Census Tract 303.01, San Francisco County, California",57,55,2
60750303011009,60750303011009,"Block 1009, Block Group 1, Census Tract 303.01, San Francisco County, California",50,45,5
60750303011010,60750303011010,"Block 1010, Block Group 1, Census Tract 303.01, San Francisco County, California",0,0,0
60750303011011,60750303011011,"Block 1011, Block Group 1, Census Tract 303.01, San Francisco County, California",12,10,2
60750303011012,60750303011012,"Block 1012, Block Group 1, Census Tract 303.01, San Francisco County, California",0,0,0
60750303011013,60750303011013,"Block 1013, Block Group 1, Census Tract 303.01, San Francisco County, California",45,43,2
60750303012000,60750303012000,"Block 2000, Block Group 2, Census Tract 303.01, San Francisco County, California",77,65,12
60750303012001,60750303012001,"Block 2001, Block Group 2, Census Tract 303.01, San Francisco County, California",116,106,10
60750303012002,60750303012002,"Block 2002, Block Group 2, Census Tract 303.01, San Francisco County, California",120,114,6
60750303012003,60750303012003,"Block 2003, Block Group 2, Census Tract 303.01, San Francisco County, California",92,85,7
60750303012004,60750303012004,"Block 2004, Block Group 2, Census Tract 303.01, San Francisco County, California",82,77,5
60750303012005,60750303012005,"Block 2005, Block Group 2, Census Tract 303.01, San Francisco County, California",72,66,6
60750303012006,60750303012006,"Block 2006, Block Group 2, Census Tract 303.01, San Francisco County, California",95,89,6
60750303012007,60750303012007,"Block 2007, Block Group 2, Census Tract 303.01, San Francisco County, California",92,84,8
60750303012008,60750303012008,"Block 2008, Block Group 2, Census Tract 303.01, San Francisco County, California",19,18,1
60750303012009,60750303012009,"Block 2009, Block Group 2, Census Tract 303.01, San Francisco County, California",18,17,1
60750303012010,60750303012010,"Block 2010, Block Group 2, Census Tract 303.01, San Francisco County, California",50,50,0
60750303013000,60750303013000,"Block 3000, Block Group 3, Census Tract 303.01, San Francisco County, California",111,106,5
60750303013001,60750303013001,"Block 3001, Block Group 3, Census Tract 303.01, San Francisco County, California",101,89,12
60750303013002,60750303013002,"Block 3002, Block Group 3, Census Tract 303.01, San Francisco County, California",86,77,9
60750303013003,60750303013003,"Block 3003, Block Group 3, Census Tract 303.01, San Francisco County, California",61,55,6
60750303013004,60750303013004,"Block 3004, Block Group 3, Census Tract 303.01, San Francisco County, California",50,48,2
60750303013005,60750303013005,"Block 3005, Block Group 3, Census Tract 303.01, San Francisco County, California",0,0,0
60750303013006,60750303013006,"Block 3006, Block Group 3, Census Tract 303.01, San Francisco County, California",42,41,1
60750303013007,60750303013007,"Block 3007, Block Group 3, Census Tract 303.01, San Francisco County, California",79,76,3
60750303013008,60750303013008,"Block 3008, Block Group 3, Census Tract 303.01, San Francisco County, California",80,75,5
60750303013009,60750303013009,"Block 3009, Block Group 3, Census Tract 303.01, San Francisco County, California",102,97,5
60750303013010,60750303013010,"Block 3010, Block Group 3, Census Tract 303.01, San Francisco County, California",0,0,0
60750303013011,60750303013011,"Block 3011, Block Group 3, Census Tract 303.01, San Francisco County, California",0,0,0
60750303014000,60750303014000,"Block 4000, Block Group 4, Census Tract 303.01, San Francisco County, California",93,90,3
60750303014001,60750303014001,"Block 4001, Block Group 4, Census Tract 303.01, San Francisco County, California",32,30,2
60750303014002,60750303014002,"Block 4002, Block Group 4, Census Tract 303.01, San Francisco County, California",33,32,1
60750303014003,60750303014003,"Block 4003, Block Group 4, Census Tract 303.01, San Francisco County, California",42,41,1
60750303014004,60750303014004,"Block 4004, Block Group 4, Census Tract 303.01, San Francisco County, California",30,30,0
60750303014005,60750303014005,"Block 4005, Block Group 4, Census Tract 303.01, San Francisco County, California",2,2,0
60750303014006,60750303014006,"Block 4006, Block Group 4, Census Tract 303.01, San Francisco County, California",50,43,7
60750303014007,60750303014007,"Block 4007, Block Group 4, Census Tract 303.01, San Francisco County, California",0,0,0
60750303014008,60750303014008,"Block 4008, Block Group 4, Census Tract 303.01, San Francisco County, California",12,12,0
60750303014009,60750303014009,"Block 4009, Block Group 4, Census Tract 303.01, San Francisco County, California",34,32,2
60750303014010,60750303014010,"Block 4010, Block Group 4, Census Tract 303.01, San Francisco County, California",0,0,0
60750303014011,60750303014011,"Block 4011, Block Group 4, Census Tract 303.01, San Francisco County, California",25,23,2
60750303014012,60750303014012,"Block 4012, Block Group 4, Census Tract 303.01, San Francisco County, California",38,34,4
60750303014013,60750303014013,"Block 4013, Block Group 4, Census Tract 303.01, San Francisco County, California",0,0,0
60750303014014,60750303014014,"Block 4014, Block Group 4, Census Tract 303.01, San Francisco County, California",21,21,0
60750303014015,60750303014015,"Block 4015, Block Group 4, Census Tract 303.01, San Francisco County, California",38,38,0
60750303014016,60750303014016,"Block 4016, Block Group 4, Census Tract 303.01, San Francisco County, California",26,23,3
60750303021000,60750303021000,"Block 1000, Block Group 1, Census Tract 303.02, San Francisco County, California",0,0,0
60750303021001,60750303021001,"Block 1001, Block Group 1, Census Tract 303.02, San Francisco County, California",23,22,1
60750303021002,60750303021002,"Block 1002, Block Group 1, Census Tract 303.02, San Francisco County, California",48,47,1
60750303021003,60750303021003,"Block 1003, Block Group 1, Census Tract 303.02, San Francisco County, California",0,0,0
60750303021004,60750303021004,"Block 1004, Block Group 1, Census Tract 303.02, San Francisco County, California",0,0,0
60750303021005,60750303021005,"Block 1005, Block Group 1, Census Tract 303.02, San Francisco County, California",47,44,3
60750303021006,60750303021006,"Block 1006, Block Group 1, Census Tract 303.02, San Francisco County, California",63,62,1
60750303021007,60750303021007,"Block 1007, Block Group 1, Census Tract 303.02, San Francisco County, California",29,27,2
60750303021008,60750303021008,"Block 1008, Block Group 1, Census Tract 303.02, San Francisco County, California",32,31,1
60750303021009,60750303021009,"Block 1009, Block Group 1, Census Tract 303.02, San Francisco County, California",57,54,3
60750303021010,60750303021010,"Block 1010, Block Group 1, Census Tract 303.02, San Francisco County, California",58,54,4
60750303021011,60750303021011,"Block 1011, Block Group 1, Census Tract 303.02, San Francisco County, California",76,69,7
60750303021012,60750303021012,"Block 1012, Block Group 1, Census Tract 303.02, San Francisco County, California",0,0,0
60750303021013,60750303021013,"Block 1013, Block Group 1, Census Tract 303.02, San Francisco County, California",68,63,5
60750303021014,60750303021014,"Block 1014, Block Group 1, Census Tract 303.02, San Francisco County, California",0,0,0
60750303022000,60750303022000,"Block 2000, Block Group 2, Census Tract 303.02, San Francisco County, California",31,31,0
60750303022001,60750303022001,"Block 2001, Block Group 2, Census Tract 303.02, San Francisco County, California",64,63,1
60750303022002,60750303022002,"Block 2002, Block Group 2, Census Tract 303.02, San Francisco County, California",48,46,2
60750303022003,60750303022003,"Block 2003, Block Group 2, Census Tract 303.02, San Francisco County, California",32,31,1
60750303022004,60750303022004,"Block 2004, Block Group 2, Census Tract 303.02, San Francisco County, California",35,34,1
60750303022005,60750303022005,"Block 2005, Block Group 2, Census Tract 303.02, San Francisco County, California",60,56,4
60750303022006,60750303022006,"Block 2006, Block Group 2, Census Tract 303.02, San Francisco County, California",58,52,6
60750303022007,60750303022007,"Block 2007, Block Group 2, Census Tract 303.02, San Francisco County, California",32,29,3
60750303022008,60750303022008,"Block 2008, Block Group 2, Census Tract 303.02, San Francisco County, California",46,45,1
60750303022009,60750303022009,"Block 2009, Block Group 2, Census Tract 303.02, San Francisco County, California",0,0,0
60750303022010,60750303022010,"Block 2010, Block Group 2, Census Tract 303.02, San Francisco County, California",40,39,1
60750303022011,60750303022011,"Block 2011, Block Group 2, Census Tract 303.02, San Francisco County, California",0,0,0
60750303022012,60750303022012,"Block 2012, Block Group 2, Census Tract 303.02, San Francisco County, California",9,9,0
60750303023000,60750303023000,"Block 3000, Block Group 3, Census Tract 303.02, San Francisco County, California",24,23,1
60750303023001,60750303023001,"Block 3001, Block Group 3, Census Tract 303.02, San Francisco County, California",23,23,0
60750303023002,60750303023002,"Block 3002, Block Group 3, Census Tract 303.02, San Francisco County, California",12,11,1
60750303023003,60750303023003,"Block 3003, Block Group 3, Census Tract 303.02, San Francisco County, California",20,20,0
60750303023004,60750303023004,"Block 3004, Block Group 3, Census Tract 303.02, San Francisco County, California",46,43,3
60750303023005,60750303023005,"Block 3005, Block Group 3, Census Tract 303.02, San Francisco County, California",24,21,3
60750303023006,60750303023006,"Block 3006, Block Group 3, Census Tract 303.02, San Francisco County, California",29,25,4
60750303023007,60750303023007,"Block 3007, Block Group 3, Census Tract 303.02, San Francisco County, California",61,59,2
60750303023008,60750303023008,"Block 3008, Block Group 3, Census Tract 303.02, San Francisco County, California",1,1,0
60750303023009,60750303023009,"Block 3009, Block Group 3, Census Tract 303.02, San Francisco County, California",53,50,3
60750303023010,60750303023010,"Block 3010, Block Group 3, Census Tract 303.02, San Francisco County, California",41,38,3
60750303023011,60750303023011,"Block 3011, Block Group 3, Census Tract 303.02, San Francisco County, California",20,19,1
60750303023012,60750303023012,"Block 3012, Block Group 3, Census Tract 303.02, San Francisco County, California",23,23,0
60750303023013,60750303023013,"Block 3013, Block Group 3, Census Tract 303.02, San Francisco County, California",27,23,4
60750303023014,60750303023014,"Block 3014, Block Group 3, Census Tract 303.02, San Francisco County, California",10,10,0
60750303023015,60750303023015,"Block 3015, Block Group 3, Census Tract 303.02, San Francisco County, California",82,77,5
60750303023016,60750303023016,"Block 3016, Block Group 3, Census Tract 303.02, San Francisco County, California",0,0,0
60750303023017,60750303023017,"Block 3017, Block Group 3, Census Tract 303.02, San Francisco County, California",0,0,0
60750304001000,60750304001000,"Block 1000, Block Group 1, Census Tract 304, San Francisco County, California",0,0,0
60750304001001,60750304001001,"Block 1001, Block Group 1, Census Tract 304, San Francisco County, California",50,50,0
60750304001002,60750304001002,"Block 1002, Block Group 1, Census Tract 304, San Francisco County, California",13,13,0
60750304001003,60750304001003,"Block 1003, Block Group 1, Census Tract 304, San Francisco County, California",15,15,0
60750304001004,60750304001004,"Block 1004, Block Group 1, Census Tract 304, San Francisco County, California",0,0,0
60750304001005,60750304001005,"Block 1005, Block Group 1, Census Tract 304, San Francisco County, California",0,0,0
60750304001006,60750304001006,"Block 1006, Block Group 1, Census Tract 304, San Francisco County, California",2,2,0
60750304001007,60750304001007,"Block 1007, Block Group 1, Census Tract 304, San Francisco County, California",25,25,0
60750304001008,60750304001008,"Block 1008, Block Group 1, Census Tract 304, San Francisco County, California",11,11,0
60750304001009,60750304001009,"Block 1009, Block Group 1, Census Tract 304, San Francisco County, California",19,19,0
60750304001010,60750304001010,"Block 1010, Block Group 1, Census Tract 304, San Francisco County, California",16,16,0
60750304001011,60750304001011,"Block 1011, Block Group 1, Census Tract 304, San Francisco County, California",22,22,0
60750304001012,60750304001012,"Block 1012, Block Group 1, Census Tract 304, San Francisco County, California",73,71,2
60750304001013,60750304001013,"Block 1013, Block Group 1, Census Tract 304, San Francisco County, California",0,0,0
60750304001014,60750304001014,"Block 1014, Block Group 1, Census Tract 304, San Francisco County, California",33,33,0
60750304001015,60750304001015,"Block 1015, Block Group 1, Census Tract 304, San Francisco County, California",0,0,0
60750304001016,60750304001016,"Block 1016, Block Group 1, Census Tract 304, San Francisco County, California",0,0,0
60750304001017,60750304001017,"Block 1017, Block Group 1, Census Tract 304, San Francisco County, California",27,27,0
60750304001018,60750304001018,"Block 1018, Block Group 1, Census Tract 304, San Francisco County, California",21,21,0
60750304001019,60750304001019,"Block 1019, Block Group 1, Census Tract 304, San Francisco County, California",27,26,1
60750304001020,60750304001020,"Block 1020, Block Group 1, Census Tract 304, San Francisco County, California",16,15,1
60750304001021,60750304001021,"Block 1021, Block Group 1, Census Tract 304, San Francisco County, California",17,16,1
60750304001022,60750304001022,"Block 1022, Block Group 1, Census Tract 304, San Francisco County, California",22,21,1
